"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV2405"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2406"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2407"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2408"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2409"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2410"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2411"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	NA	NA
"ASV2412"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2413"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	NA	NA
"ASV2414"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV2415"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2416"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2417"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2418"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2419"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__glandicola"
"ASV2420"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	NA	NA	NA
"ASV2421"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2422"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV2423"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Cylindrocarpon"	NA
"ASV2424"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Auriculariales"	NA	NA	NA
"ASV2425"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2426"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV2427"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV2428"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV2429"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2430"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Stephanosporaceae"	NA	NA
"ASV2431"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	"g__Papiliotrema"	NA
"ASV2432"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2433"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2434"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	"s__lilliputana"
"ASV2435"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV2436"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2437"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__micaceus"
"ASV2438"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2439"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	"s__intestinacea"
"ASV2440"	"k__Fungi"	"p__Kickxellomycota"	NA	NA	NA	NA	NA
"ASV2441"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Hyaloscyphaceae"	"g__Lachnum"	NA
"ASV2442"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2443"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	NA	NA	NA
"ASV2444"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV2445"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2446"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Collembolispora"	NA
"ASV2447"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Lycoperdaceae"	"g__Lycoperdon"	"s__pratense"
"ASV2448"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2449"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV2450"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	"s__prolifica"
"ASV2451"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2452"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cercophora"	"s__sparsa"
"ASV2453"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	NA	NA
"ASV2454"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2455"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2456"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Scytalidium"	"s__album"
"ASV2457"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__lactosolyticus"
"ASV2458"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV2459"	"k__Fungi"	"p__Basidiomycota"	"c__Ustilaginomycetes"	"o__Ustilaginales"	"f__Ustilaginaceae"	NA	NA
"ASV2460"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__opportunistica"
"ASV2461"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2462"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV2463"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__opportunistica"
"ASV2464"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2465"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2466"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2467"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2468"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Leucosphaerina"	"s__arxii"
"ASV2469"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Itersonilia"	"s__pannonica"
"ASV2470"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2471"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Auxarthron"	"s__umbrinum"
"ASV2472"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2473"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2474"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2475"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2476"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	NA	NA
"ASV2477"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2478"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2479"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Trematosphaeriaceae"	"g__Trematosphaeria"	NA
"ASV2480"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV2481"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2482"	"k__Fungi"	"p__Basidiomycota"	"c__Wallemiomycetes"	"o__Wallemiales"	"f__Wallemiaceae"	"g__Wallemia"	"s__tropicalis"
"ASV2483"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Trechisporales"	"f__Hydnodontaceae"	"g__Trechispora"	NA
"ASV2484"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
"ASV2485"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2486"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2487"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
"ASV2488"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2489"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2490"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2491"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2492"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	NA	NA	NA
"ASV2493"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Bionectriaceae"	"g__Clonostachys"	"s__rosea"
"ASV2494"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	NA	NA	NA
"ASV2495"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2496"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Dominikia"	"s__iranica"
"ASV2497"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV2498"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Dermoloma"	"s__magicum"
"ASV2499"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2500"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Gibberella"	"s__intricans"
"ASV2501"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2502"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2503"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2504"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Lacrymaria"	"s__lacrymabunda"
"ASV2505"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2506"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2507"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV2508"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2509"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV2510"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Auriculariales"	NA	NA	NA
"ASV2511"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2512"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	NA
"ASV2513"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Diversisporales"	NA	NA	NA
"ASV2514"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	NA	NA
"ASV2515"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2516"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV2517"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	NA
"ASV2518"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	NA	NA
"ASV2519"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pleuroascus"	"s__nicholsonii"
"ASV2520"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	NA	NA	NA
"ASV2521"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	NA	NA
"ASV2522"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__fusidioides"
"ASV2523"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2524"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2525"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2526"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2527"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2528"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__merdarium"
"ASV2529"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2530"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2531"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2532"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2533"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__exigua"
"ASV2534"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV2535"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Chaetomium"	"s__acropullum"
"ASV2536"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2537"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2538"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	NA
"ASV2539"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2540"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2541"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	NA
"ASV2542"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV2543"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2544"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	NA	NA
"ASV2545"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Lyophyllaceae"	"g__Fibulochlamys"	"s__chilensis"
"ASV2546"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2547"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV2548"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2549"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	NA
"ASV2550"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2551"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Pseudallescheria"	"s__boydii"
"ASV2552"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV2553"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cladorrhinum"	"s__bulbillosum"
"ASV2554"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2555"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Thermomyces"	"s__dupontii"
"ASV2556"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	NA	NA	NA
"ASV2557"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__micaceus"
"ASV2558"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	"s__terrea"
"ASV2559"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2560"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2561"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2562"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Operculomyces"	"s__laminatus"
"ASV2563"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV2564"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	"s__ferulica"
"ASV2565"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Crocicreas"	NA
"ASV2566"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2567"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2568"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Thelephorales"	"f__Thelephoraceae"	"g__Tomentella"	NA
"ASV2569"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2570"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	NA
"ASV2571"	"k__Fungi"	"p__Basidiomycota"	"c__Wallemiomycetes"	"o__Wallemiales"	"f__Wallemiaceae"	"g__Wallemia"	NA
"ASV2572"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	NA	NA
"ASV2573"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2574"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2575"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2576"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	"s__prolifica"
"ASV2577"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__pisciphila"
"ASV2578"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2579"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2580"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	"g__Papiliotrema"	NA
"ASV2581"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2582"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV2583"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
"ASV2584"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2585"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV2586"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__antarctica"
"ASV2587"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Mrakia"	"s__frigida"
"ASV2588"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Dictyosporiaceae"	"g__Dictyosporium"	"s__digitatum"
"ASV2589"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2590"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV2591"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV2592"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2593"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV2594"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV2595"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporaceae"	"g__Alternaria"	"s__terricola"
"ASV2596"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
"ASV2597"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
"ASV2598"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Mycosphaerellaceae"	"g__Ramularia"	NA
"ASV2599"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2600"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV2601"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2602"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	NA	NA
"ASV2603"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	NA
"ASV2604"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2605"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Physalacriaceae"	"g__Armillaria"	NA
"ASV2606"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2607"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2608"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV2609"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV2610"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Ramophialophora"	NA
"ASV2611"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2612"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2613"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2614"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2615"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV2616"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
"ASV2617"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2618"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2619"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Ophiocordycipitaceae"	NA	NA
"ASV2620"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
